Ensembl ID	HGNC symbol	Motif evidence	Motif ID	Motif type	Motif source	CIS-BP ID	Best Motif(s)? (Figure 2A)
ENSG00000105991	HOXA1	"Inferred - Hoxa5 (66% AA Identity, Mus musculus)"	Hoxa5_3415	PBM	Berger08	M01407_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB1 (87% AA Identity, Homo sapiens)"	HOXB1_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08790_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB1 (87% AA Identity, Homo sapiens)"	HOXB1_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09641_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB1 (87% AA Identity, Homo sapiens)"	HOXB1_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09642_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB1 (87% AA Identity, Homo sapiens)"	HXB1_f1	Misc	HocoMoco	M06596_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB2 (70% AA Identity, Homo sapiens)"	HOXB2_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08792_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB2 (70% AA Identity, Homo sapiens)"	HOXB2_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09645_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB2 (70% AA Identity, Homo sapiens)"	HOXB2_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09646_1.94d	
ENSG00000105991	HOXA1	"Inferred - Hoxb3 (66% AA Identity, Mus musculus)"	Hoxb3_1720	PBM	Berger08	M01434_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB4 (66% AA Identity, Homo sapiens)"	HOXB4_FL_HT-SELEX	HT-SELEX	Yin2017	M08793_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB4 (66% AA Identity, Homo sapiens)"	HOXB4_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09647_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB4 (66% AA Identity, Homo sapiens)"	HOXB4_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09648_1.94d	
ENSG00000105991	HOXA1	"Inferred - Hoxb4 (66% AA Identity, Mus musculus)"	ES-Hoxb4_GSE34014	Misc	HOMER	M06999_1.94d	
ENSG00000105991	HOXA1	"Inferred - Hoxb4 (66% AA Identity, Mus musculus)"	Hoxb4_2627	PBM	Berger08	M01408_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB5 (66% AA Identity, Homo sapiens)"	HOXB5_FL_HT-SELEX	HT-SELEX	Yin2017	M08795_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB5 (66% AA Identity, Homo sapiens)"	HOXB5_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09651_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB5 (66% AA Identity, Homo sapiens)"	HOXB5_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09652_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB5 (66% AA Identity, Homo sapiens)"	HOXB5_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08794_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB5 (66% AA Identity, Homo sapiens)"	HOXB5_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09649_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXB5 (66% AA Identity, Homo sapiens)"	HOXB5_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09650_1.94d	
ENSG00000105991	HOXA1	"Inferred - Hoxb5 (66% AA Identity, Mus musculus)"	Hoxb5_3122	PBM	Berger08	M01409_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXC4 (66% AA Identity, Homo sapiens)"	HOXC4_FL_HT-SELEX	HT-SELEX	Yin2017	M08802_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXC4 (66% AA Identity, Homo sapiens)"	HOXC4_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09685_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXC4 (66% AA Identity, Homo sapiens)"	HOXC4_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09686_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXC4 (66% AA Identity, Homo sapiens)"	HOXC4_REF	PBM	Barrera2016	M01297_1.94d	
ENSG00000105991	HOXA1	"Inferred - Hoxc4 (66% AA Identity, Mus musculus)"	Hoxc4_3491	PBM	Berger08	M01463_1.94d	
ENSG00000105991	HOXA1	"Inferred - Hoxc5 (68% AA Identity, Mus musculus)"	Hoxc5_2630	PBM	Berger08	M01350_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD1 (85% AA Identity, Homo sapiens)"	HOXD1_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08804_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD1 (85% AA Identity, Homo sapiens)"	HOXD1_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09693_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD1 (85% AA Identity, Homo sapiens)"	HOXD1_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09694_1.94d	
ENSG00000105991	HOXA1	"Inferred - Hoxd1 (87% AA Identity, Mus musculus)"	Hoxd1_3448	PBM	Berger08	M01421_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD3 (68% AA Identity, Homo sapiens)"	HOXD3_FL_HT-SELEX	HT-SELEX	Yin2017	M08809_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD3 (68% AA Identity, Homo sapiens)"	HOXD3_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09707_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD3 (68% AA Identity, Homo sapiens)"	HOXD3_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09708_1.94d	
ENSG00000105991	HOXA1	"Inferred - Hoxd3 (68% AA Identity, Mus musculus)"	Hoxd3_1742	PBM	Berger08	M01464_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD4 (66% AA Identity, Homo sapiens)"	HOXD4_FL_HT-SELEX	HT-SELEX	Yin2017	M08811_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD4 (66% AA Identity, Homo sapiens)"	HOXD4_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09711_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD4 (66% AA Identity, Homo sapiens)"	HOXD4_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09712_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD4 (66% AA Identity, Homo sapiens)"	HOXD4_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08810_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD4 (66% AA Identity, Homo sapiens)"	HOXD4_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09709_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD4 (66% AA Identity, Homo sapiens)"	HOXD4_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09710_1.94d	
ENSG00000105991	HOXA1	"Inferred - HOXD4 (66% AA Identity, Homo sapiens)"	HXD4_f1	Misc	HocoMoco	M06604_1.94d	
ENSG00000105991	HOXA1	"Inferred - lab (87% AA Identity, Drosophila melanogaster)"	MA0230.1	B1H	JASPAR	M02781_1.94d	
ENSG00000105991	HOXA1	"Inferred - lab (87% AA Identity, Drosophila melanogaster)"	lab_1	HT-SELEX	Nitta2015	M07412_1.94d	
ENSG00000105991	HOXA1	"Inferred - lin-39 (66% AA Identity, Caenorhabditis elegans)"	Mw154	ChIP-seq	modENCODE	M05555_1.94d	
ENSG00000105991	HOXA1	"Inferred - lin-39 (66% AA Identity, Caenorhabditis elegans)"	cElegans.L3-LIN39_modEncode	Misc	HOMER	M06876_1.94d	
ENSG00000105991	HOXA1	"Inferred - O76842_CUPSA (87% AA Identity, Cupiennius salei)"	pTH6251	PBM	Zoo_01	M01605_1.94d	
ENSG00000105991	HOXA1	"Inferred - pb (70% AA Identity, Drosophila melanogaster)"	MA0238.1	B1H	JASPAR	M02789_1.94d	
ENSG00000105991	HOXA1	"Inferred - pb (70% AA Identity, Drosophila melanogaster)"	pb_1	HT-SELEX	Nitta2015	M07457_1.94d	
ENSG00000105991	HOXA1	"Inferred - Q0N4M8_NEMVE (66% AA Identity, Nematostella vectensis)"	pTH6215	PBM	Zoo_01	M01545_1.94d	
ENSG00000105991	HOXA1	"Inferred - Q24782_9CNID (70% AA Identity, Eleutheria dichotoma)"	pTH5486	PBM	Zoo_01	M01612_1.94d	
ENSG00000105991	HOXA1	"Inferred - Q7M3U4_ACRFO (70% AA Identity, Acropora formosa)"	pTH6498	PBM	Zoo_01	M01618_1.94d	
ENSG00000105991	HOXA1	"Inferred - Scr (66% AA Identity, Drosophila melanogaster)"	MA0203.1	B1H	JASPAR	M02755_1.94d	
ENSG00000105991	HOXA1	"Inferred - Scr (66% AA Identity, Drosophila melanogaster)"	Scr_1	HT-SELEX	Nitta2015	M07495_1.94d	
ENSG00000253293	HOXA10	Direct	HOXA10_FL_HT-SELEX_1	HT-SELEX	Yin2017	M09609_1.94d	TRUE
ENSG00000253293	HOXA10	Direct	HOXA10_FL_HT-SELEX_2	HT-SELEX	Yin2017	M09610_1.94d	
ENSG00000253293	HOXA10	Direct	HOXA10_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09611_1.94d	
ENSG00000253293	HOXA10	Direct	HOXA10_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09612_1.94d	
ENSG00000253293	HOXA10	Direct	HOXA10_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09605_1.94d	
ENSG00000253293	HOXA10	Direct	HOXA10_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09606_1.94d	
ENSG00000253293	HOXA10	Direct	HOXA10_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09607_1.94d	
ENSG00000253293	HOXA10	Direct	HOXA10_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09608_1.94d	
ENSG00000253293	HOXA10	"Inferred - abd-A (70% AA Identity, Drosophila melanogaster)"	I$ABDA_Q6	Transfac	Transfac	M03267_1.94d	
ENSG00000253293	HOXA10	"Inferred - abd-A (70% AA Identity, Drosophila melanogaster)"	MA0206.1	B1H	JASPAR	M02758_1.94d	
ENSG00000253293	HOXA10	"Inferred - abd-A (70% AA Identity, Drosophila melanogaster)"	abd-A	Misc	iDMMPMM	M07073_1.94d	
ENSG00000253293	HOXA10	"Inferred - abd-A (70% AA Identity, Drosophila melanogaster)"	abd-A_1	HT-SELEX	Nitta2015	M07153_1.94d	
ENSG00000253293	HOXA10	"Inferred - abd-A (70% AA Identity, Drosophila melanogaster)"	abd-A_2	HT-SELEX	Nitta2015	M07154_1.94d	
ENSG00000253293	HOXA10	"Inferred - Abd-B (70% AA Identity, Drosophila melanogaster)"	Abd-B	Misc	iDMMPMM	M07074_1.94d	
ENSG00000253293	HOXA10	"Inferred - Abd-B (70% AA Identity, Drosophila melanogaster)"	Abd-B	PBM	BusserDevelopment2012	M01481_1.94d	
ENSG00000253293	HOXA10	"Inferred - Abd-B (70% AA Identity, Drosophila melanogaster)"	Abd-B_1	HT-SELEX	Nitta2015	M07155_1.94d	
ENSG00000253293	HOXA10	"Inferred - Abd-B (70% AA Identity, Drosophila melanogaster)"	Abd-B_2	HT-SELEX	Nitta2015	M07156_1.94d	
ENSG00000253293	HOXA10	"Inferred - Abd-B (70% AA Identity, Drosophila melanogaster)"	Abd-B_3	HT-SELEX	Nitta2015	M07157_1.94d	
ENSG00000253293	HOXA10	"Inferred - Abd-B (70% AA Identity, Drosophila melanogaster)"	Abd-B_4	HT-SELEX	Nitta2015	M07158_1.94d	
ENSG00000253293	HOXA10	"Inferred - Abd-B (70% AA Identity, Drosophila melanogaster)"	I$ABDB_01	Transfac	Transfac	M03268_1.94d	
ENSG00000253293	HOXA10	"Inferred - Abd-B (70% AA Identity, Drosophila melanogaster)"	I$ABDB_Q6	Transfac	Transfac	M03269_1.94d	
ENSG00000253293	HOXA10	"Inferred - Abd-B (70% AA Identity, Drosophila melanogaster)"	MA0165.1	B1H	JASPAR	M02717_1.94d	
ENSG00000253293	HOXA10	"Inferred - Antp (66% AA Identity, Drosophila melanogaster)"	Antp	Misc	iDMMPMM	M07075_1.94d	
ENSG00000253293	HOXA10	"Inferred - Antp (66% AA Identity, Drosophila melanogaster)"	I$ANTP_Q6_01	Transfac	Transfac	M03272_1.94d	
ENSG00000253293	HOXA10	"Inferred - Antp (66% AA Identity, Drosophila melanogaster)"	MA0166.1	B1H	JASPAR	M02718_1.94d	
ENSG00000253293	HOXA10	"Inferred - Cbr-mab-5 (66% AA Identity, Caenorhabditis briggsae)"	pTH11471	PBM	TF_Evolution	M01187_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxa10 (100% AA Identity, Mus musculus)"	Hoxa10_2318	PBM	Berger08	M01306_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxa10 (100% AA Identity, Mus musculus)"	V$HOXA10_Q5	Transfac	Transfac	M04215_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA11 (70% AA Identity, Homo sapiens)"	HOXA11_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09613_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA11 (70% AA Identity, Homo sapiens)"	HOXA11_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09614_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA11 (70% AA Identity, Homo sapiens)"	HOXA11_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09615_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA11 (70% AA Identity, Homo sapiens)"	HOXA11_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09616_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxa11 (70% AA Identity, Mus musculus)"	Hoxa11_2218	PBM	Berger08	M01403_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA6 (68% AA Identity, Homo sapiens)"	HOXA6_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08788_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA6 (68% AA Identity, Homo sapiens)"	HOXA6_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09633_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA6 (68% AA Identity, Homo sapiens)"	HOXA6_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09634_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxa6 (68% AA Identity, Mus musculus)"	Hoxa6_1040	PBM	Berger08	M01423_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA7 (66% AA Identity, Homo sapiens)"	HOXA7_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08789_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA7 (66% AA Identity, Homo sapiens)"	HOXA7_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09635_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA7 (66% AA Identity, Homo sapiens)"	HOXA7_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09636_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA7 (66% AA Identity, Homo sapiens)"	HXA7_f1	Misc	HocoMoco	M06594_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA7 (66% AA Identity, Homo sapiens)"	V$HOXA7_01	Transfac	Transfac	M04221_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxa7 (66% AA Identity, Mus musculus)"	Hoxa7_2668	PBM	Berger08	M01405_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxa7 (66% AA Identity, Mus musculus)"	Hoxa7_3750	PBM	Berger08	M01406_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA9 (84% AA Identity, Homo sapiens)"	HOXA9_FL_HT-SELEX_1	HT-SELEX	Yin2017	M09637_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA9 (84% AA Identity, Homo sapiens)"	HOXA9_FL_HT-SELEX_2	HT-SELEX	Yin2017	M09638_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA9 (84% AA Identity, Homo sapiens)"	HOXA9_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09639_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA9 (84% AA Identity, Homo sapiens)"	HOXA9_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09640_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA9 (84% AA Identity, Homo sapiens)"	HXA10_f1	Misc	HocoMoco	M06590_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA9 (84% AA Identity, Homo sapiens)"	HXA9_f1	Misc	HocoMoco	M06595_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA9 (84% AA Identity, Homo sapiens)"	V$HOXA10_Q6	Transfac	Transfac	M04216_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA9 (84% AA Identity, Homo sapiens)"	V$HOXA9_04	Transfac	Transfac	M04222_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA9 (84% AA Identity, Homo sapiens)"	V$HOXA9_Q5	Transfac	Transfac	M04224_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXA9 (84% AA Identity, Homo sapiens)"	V$HOXA9_Q5_01	Transfac	Transfac	M04223_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxa9 (84% AA Identity, Mus musculus)"	HSC-Hoxa9_GSE33509	Misc	HOMER	M06998_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxa9 (84% AA Identity, Mus musculus)"	Hoxa9_2622	PBM	Berger08	M01404_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxa9 (84% AA Identity, Mus musculus)"	MA0594.1	ChIP-seq	JASPAR	M03124_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXB6 (66% AA Identity, Homo sapiens)"	HOXB6_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08796_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXB6 (66% AA Identity, Homo sapiens)"	HOXB6_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09653_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXB6 (66% AA Identity, Homo sapiens)"	HOXB6_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09654_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXB6 (66% AA Identity, Homo sapiens)"	HXB6_f1	Misc	HocoMoco	M06597_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxb6 (66% AA Identity, Mus musculus)"	Hoxb6_3428	PBM	Berger08	M01305_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXB8 (70% AA Identity, Homo sapiens)"	HOXB8_eDBD_HT-SELEX	HT-SELEX	Yin2017	M08799_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXB8 (70% AA Identity, Homo sapiens)"	HOXB8_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09659_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXB8 (70% AA Identity, Homo sapiens)"	HOXB8_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09660_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXB8 (70% AA Identity, Homo sapiens)"	HXB8_do	Misc	HocoMoco	M06599_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxb8 (70% AA Identity, Mus musculus)"	Hoxb8_3780	PBM	Berger08	M01448_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXB9 (80% AA Identity, Homo sapiens)"	HOXB9_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09661_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXB9 (80% AA Identity, Homo sapiens)"	HOXB9_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09662_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXB9 (80% AA Identity, Homo sapiens)"	HOXB9_eDBD_Methyl-HT-SELEX	Methyl-HT-SELEX	Yin2017	M08800_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxb9 (80% AA Identity, Mus musculus)"	Hoxb9_3413	PBM	Berger08	M01336_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC10 (92% AA Identity, Homo sapiens)"	HOXC10_FL_HT-SELEX_1	HT-SELEX	Yin2017	M09667_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC10 (92% AA Identity, Homo sapiens)"	HOXC10_FL_HT-SELEX_2	HT-SELEX	Yin2017	M09668_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC10 (92% AA Identity, Homo sapiens)"	HOXC10_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09669_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC10 (92% AA Identity, Homo sapiens)"	HOXC10_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09670_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC10 (92% AA Identity, Homo sapiens)"	HOXC10_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09663_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC10 (92% AA Identity, Homo sapiens)"	HOXC10_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09664_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC10 (92% AA Identity, Homo sapiens)"	HOXC10_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09665_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC10 (92% AA Identity, Homo sapiens)"	HOXC10_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09666_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxc10 (92% AA Identity, Mus musculus)"	Hoxc10_2779	PBM	Berger08	M01349_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC11 (70% AA Identity, Homo sapiens)"	HOXC11_FL_HT-SELEX_1	HT-SELEX	Yin2017	M09675_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC11 (70% AA Identity, Homo sapiens)"	HOXC11_FL_HT-SELEX_2	HT-SELEX	Yin2017	M09676_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC11 (70% AA Identity, Homo sapiens)"	HOXC11_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09677_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC11 (70% AA Identity, Homo sapiens)"	HOXC11_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09678_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC11 (70% AA Identity, Homo sapiens)"	HOXC11_eDBD_HT-SELEX_1	HT-SELEX	Yin2017	M09671_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC11 (70% AA Identity, Homo sapiens)"	HOXC11_eDBD_HT-SELEX_2	HT-SELEX	Yin2017	M09672_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC11 (70% AA Identity, Homo sapiens)"	HOXC11_eDBD_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09673_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC11 (70% AA Identity, Homo sapiens)"	HOXC11_eDBD_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09674_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxc11 (70% AA Identity, Mus musculus)"	Hoxc11_3718	PBM	Berger08	M01315_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC6 (66% AA Identity, Homo sapiens)"	HXC6_f1	Misc	HocoMoco	M06600_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxc6 (66% AA Identity, Mus musculus)"	Hoxc6_3954	PBM	Berger08	M01317_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC8 (70% AA Identity, Homo sapiens)"	HOXC8_FL_HT-SELEX	HT-SELEX	Yin2017	M08803_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC8 (70% AA Identity, Homo sapiens)"	HOXC8_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09687_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC8 (70% AA Identity, Homo sapiens)"	HOXC8_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09688_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC8 (70% AA Identity, Homo sapiens)"	HXC8_f1	Misc	HocoMoco	M06601_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC8 (70% AA Identity, Homo sapiens)"	V$HOXC8_Q3	Transfac	Transfac	M04226_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxc8 (70% AA Identity, Mus musculus)"	Hoxc8_3429	PBM	Berger08	M01316_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxc9 (80% AA Identity, Mus musculus)"	Ainv15-Hoxc9_GSE21812	Misc	HOMER	M07000_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxc9 (80% AA Identity, Mus musculus)"	Hoxc9_2367	PBM	Berger08	M01399_1.94d	
ENSG00000253293	HOXA10	"Inferred - Hoxc9 (80% AA Identity, Mus musculus)"	MA0485.1	ChIP-seq	JASPAR	M03026_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC9 (82% AA Identity, Homo sapiens)"	HOXC9_FL_HT-SELEX_1	HT-SELEX	Yin2017	M09689_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC9 (82% AA Identity, Homo sapiens)"	HOXC9_FL_HT-SELEX_2	HT-SELEX	Yin2017	M09690_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC9 (82% AA Identity, Homo sapiens)"	HOXC9_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09691_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXC9 (82% AA Identity, Homo sapiens)"	HOXC9_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09692_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXD10 (96% AA Identity, Homo sapiens)"	HOXD10_FL_HT-SELEX_1	HT-SELEX	Yin2017	M09699_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXD10 (96% AA Identity, Homo sapiens)"	HOXD10_FL_HT-SELEX_2	HT-SELEX	Yin2017	M09700_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXD10 (96% AA Identity, Homo sapiens)"	HOXD10_FL_Methyl-HT-SELEX_1	Methyl-HT-SELEX	Yin2017	M09701_1.94d	
ENSG00000253293	HOXA10	"Inferred - HOXD10 (96% AA Identity, Homo sapiens)"	HOXD10_FL_Methyl-HT-SELEX_2	Methyl-HT-SELEX	Yin2017	M09702_1.94d	
